,league_id,manager_id,gw,active_chip,automatic_subs,gw_points,total_points,picks,captain,vice_captain,bank
157,2123554,4200644,6,,"[(28, 148)]",63.0,397.0,"(28, 203, 350, 131, 108, 412, 396, 308, 19, 343, 355, 148, 36, 5, 538)",355.0,343.0,0.0
158,2123554,4200644,7,,[],42.0,439.0,"(148, 5, 350, 36, 108, 412, 396, 308, 526, 343, 355, 28, 131, 203, 538)",355.0,526.0,15.0
159,2123554,4200644,8,,[],56.0,487.0,"(28, 5, 350, 36, 506, 108, 526, 308, 516, 355, 60, 148, 412, 203, 538)",516.0,308.0,1.0
160,2123554,4200644,9,,[],110.0,597.0,"(28, 311, 36, 506, 108, 526, 516, 308, 412, 355, 60, 148, 5, 203, 538)",308.0,516.0,12.0
161,2123554,4200644,10,,"[(506, 5)]",60.0,657.0,"(148, 311, 506, 36, 143, 412, 516, 308, 526, 60, 355, 28, 5, 203, 538)",60.0,308.0,14.0
162,2123554,4200644,11,,[],24.0,681.0,"(148, 506, 36, 311, 526, 143, 516, 308, 60, 355, 13, 28, 412, 5, 203)",355.0,308.0,1.0
163,2123554,4200644,12,,[],77.0,758.0,"(524, 506, 5, 36, 526, 143, 516, 308, 60, 355, 13, 28, 412, 311, 203)",308.0,60.0,1.0
164,2123554,4200644,13,,"[(13, 526)]",49.0,807.0,"(524, 506, 5, 36, 226, 412, 516, 308, 13, 60, 355, 28, 526, 311, 203)",226.0,355.0,5.0
165,2123554,4200644,14,,[],66.0,869.0,"(524, 311, 5, 36, 108, 516, 308, 412, 599, 355, 60, 28, 506, 13, 203)",308.0,355.0,0.0
166,2123554,4200644,15,,"[(178, 311), (108, 13)]",29.0,894.0,"(524, 178, 506, 5, 412, 516, 308, 303, 108, 60, 355, 28, 13, 311, 203)",308.0,516.0,1.0
167,2123554,4200644,16,wildcard,"[(283, 355)]",54.0,948.0,"(145, 311, 506, 206, 283, 216, 412, 516, 308, 143, 60, 409, 355, 82, 83)",355.0,216.0,5.0
168,2123554,4200644,17,,"[(283, 83)]",66.0,1014.0,"(409, 283, 311, 506, 216, 412, 516, 308, 501, 60, 82, 145, 355, 83, 206)",308.0,216.0,0.0
169,2123554,4200644,18,,[],38.0,1052.0,"(409, 83, 506, 283, 216, 501, 516, 412, 308, 433, 60, 145, 82, 311, 206)",60.0,283.0,61.0
170,2123554,4200644,19,,"[(82, 355)]",34.0,1082.0,"(409, 83, 506, 112, 283, 412, 516, 308, 501, 60, 82, 145, 355, 311, 216)",308.0,412.0,7.0
171,2123554,4200644,20,,"[(83, 216)]",77.0,1155.0,"(409, 506, 112, 283, 83, 412, 516, 308, 353, 60, 343, 145, 216, 82, 311)",343.0,60.0,72.0
172,2123554,4200644,21,wildcard,[],84.0,1239.0,"(524, 29, 131, 5, 294, 362, 134, 19, 353, 117, 135, 352, 60, 506, 203)",19.0,135.0,92.0
173,2123554,4200644,22,,[],48.0,1287.0,"(352, 29, 131, 506, 19, 353, 134, 294, 135, 60, 355, 524, 5, 362, 203)",294.0,506.0,32.0
174,2123554,4200644,23,,[],62.0,1349.0,"(352, 203, 131, 506, 19, 362, 294, 412, 60, 355, 135, 524, 353, 29, 5)",412.0,355.0,35.0
175,2123554,4200644,24,,[],86.0,1435.0,"(352, 203, 506, 29, 19, 362, 353, 294, 60, 355, 314, 524, 5, 131, 412)",294.0,355.0,40.0
176,2123554,4200644,25,3xc,"[(29, 314)]",99.0,1530.0,"(352, 757, 5, 131, 29, 308, 294, 412, 353, 60, 355, 524, 314, 362, 203)",355.0,308.0,13.0
177,2123554,4200644,26,,[],63.0,1589.0,"(352, 5, 131, 29, 557, 412, 353, 19, 308, 355, 60, 524, 314, 757, 203)",60.0,19.0,3.0
178,2123554,4200644,27,,[],94.0,1679.0,"(352, 5, 757, 29, 412, 353, 516, 19, 86, 60, 355, 524, 203, 131, 314)",19.0,516.0,39.0
179,2123554,4200644,28,,[],66.0,1741.0,"(524, 5, 89, 29, 353, 19, 86, 516, 60, 355, 85, 352, 412, 203, 757)",85.0,19.0,20.0
180,2123554,4200644,29,freehit,[],20.0,1761.0,"(520, 508, 506, 114, 378, 526, 447, 516, 60, 326, 117, 524, 630, 32, 676)",117.0,114.0,20.0
181,2123554,4200644,30,,"[(524, 352)]",69.0,1826.0,"(524, 203, 757, 89, 516, 308, 412, 362, 60, 355, 85, 352, 29, 86, 5)",516.0,308.0,1.0
182,2123554,4200644,31,,"[(203, 19)]",51.0,1869.0,"(409, 29, 757, 5, 89, 203, 303, 308, 362, 355, 85, 524, 60, 412, 19)",308.0,19.0,0.0
183,2123554,4200644,32,,"[(89, 203)]",74.0,1939.0,"(409, 89, 29, 5, 303, 516, 308, 362, 60, 355, 85, 524, 203, 570, 757)",516.0,362.0,1.0
184,2123554,4200644,33,,"[(409, 524)]",70.0,2009.0,"(409, 203, 29, 757, 303, 516, 308, 570, 362, 355, 85, 524, 60, 5, 89)",308.0,362.0,1.0
185,2123554,4200644,34,,[],108.0,2113.0,"(385, 89, 5, 29, 308, 303, 19, 570, 226, 60, 85, 409, 355, 203, 757)",19.0,226.0,9.0
186,2123554,4200644,35,,[],62.0,2167.0,"(409, 89, 5, 29, 570, 362, 373, 19, 85, 415, 355, 385, 308, 203, 757)",415.0,373.0,3.0
187,2123554,4200644,36,,"[(203, 373)]",99.0,2258.0,"(409, 29, 369, 5, 203, 362, 19, 516, 412, 415, 355, 385, 373, 85, 89)",355.0,19.0,9.0
188,2123554,4200644,37,bboost,[],118.0,2368.0,"(409, 369, 506, 29, 412, 362, 450, 373, 516, 355, 415, 687, 203, 85, 89)",516.0,450.0,31.0
189,2123554,4200644,38,,"[(203, 19)]",63.0,2431.0,"(687, 29, 369, 506, 203, 362, 450, 516, 373, 415, 355, 409, 19, 85, 89)",516.0,19.0,6.0
190,2123554,1836272,1,,[],64.0,64.0,"(263, 36, 131, 398, 5, 143, 26, 19, 308, 396, 355, 266, 473, 135, 466)",355.0,396.0,0.0
191,2123554,1836272,2,,[],45.0,109.0,"(263, 36, 131, 398, 5, 143, 19, 308, 396, 355, 135, 266, 473, 26, 466)",396.0,355.0,0.0
192,2123554,1836272,3,,"[(473, 5)]",57.0,162.0,"(263, 36, 131, 473, 143, 396, 353, 19, 303, 211, 355, 266, 135, 5, 398)",355.0,396.0,16.0
193,2123554,1836272,4,,[],69.0,231.0,"(263, 131, 203, 36, 143, 19, 303, 396, 353, 211, 355, 266, 5, 135, 473)",355.0,396.0,31.0
194,2123554,1836272,5,wildcard,"[(20, 131)]",49.0,280.0,"(520, 20, 203, 519, 143, 373, 504, 19, 303, 343, 355, 524, 131, 36, 211)",355.0,19.0,2.0
195,2123554,1836272,6,,[],82.0,362.0,"(524, 405, 20, 131, 303, 19, 504, 143, 373, 355, 343, 520, 211, 203, 519)",355.0,19.0,2.0
196,2123554,1836272,7,,"[(19, 405)]",47.0,409.0,"(524, 131, 20, 519, 19, 143, 373, 303, 343, 326, 355, 520, 405, 504, 203)",355.0,326.0,17.0
197,2123554,1836272,8,,"[(326, 19)]",37.0,446.0,"(520, 131, 20, 519, 143, 373, 516, 303, 326, 343, 355, 524, 19, 405, 203)",516.0,19.0,2.0
198,2123554,1836272,9,,[],67.0,505.0,"(524, 20, 584, 519, 504, 143, 373, 19, 516, 343, 355, 409, 326, 203, 405)",355.0,19.0,13.0
199,2123554,1836272,10,,[],77.0,582.0,"(524, 20, 584, 519, 504, 143, 599, 19, 516, 355, 343, 409, 326, 203, 405)",516.0,19.0,30.0
200,2123554,1836272,11,3xc,[],18.0,600.0,"(524, 20, 584, 203, 504, 599, 19, 516, 343, 355, 60, 409, 143, 519, 405)",355.0,19.0,1.0
201,2123554,1836272,12,,"[(143, 504)]",71.0,671.0,"(524, 234, 584, 20, 599, 516, 19, 143, 343, 60, 355, 409, 504, 519, 203)",355.0,19.0,2.0
202,2123554,1836272,13,,[],52.0,723.0,"(524, 20, 584, 234, 519, 599, 516, 19, 60, 343, 355, 409, 526, 203, 143)",19.0,60.0,4.0
203,2123554,1836272,14,,[],58.0,781.0,"(524, 20, 584, 234, 599, 516, 678, 19, 60, 343, 355, 409, 526, 203, 519)",355.0,60.0,2.0
204,2123554,1836272,15,,[],24.0,801.0,"(409, 20, 430, 519, 516, 599, 19, 382, 343, 355, 60, 524, 678, 584, 234)",355.0,382.0,1.0
205,2123554,1836272,16,,"[(599, 355)]",48.0,849.0,"(409, 584, 430, 20, 519, 516, 19, 382, 599, 343, 211, 524, 678, 355, 234)",355.0,382.0,16.0
206,2123554,1836272,17,,"[(382, 415)]",50.0,887.0,"(409, 506, 584, 20, 519, 308, 516, 19, 382, 343, 211, 524, 430, 415, 678)",516.0,308.0,7.0
207,2123554,1836272,18,,"[(415, 584)]",40.0,927.0,"(409, 506, 430, 20, 83, 308, 516, 19, 382, 415, 211, 524, 584, 343, 678)",516.0,308.0,10.0
208,2123554,1836272,19,,[],50.0,977.0,"(409, 20, 83, 506, 430, 516, 19, 308, 382, 211, 343, 524, 415, 584, 678)",430.0,308.0,10.0
209,2123554,1836272,20,,"[(415, 430)]",80.0,1057.0,"(524, 506, 584, 20, 308, 516, 19, 382, 415, 343, 212, 409, 430, 83, 678)",308.0,516.0,5.0
210,2123554,1836272,21,,[],35.0,1092.0,"(524, 20, 584, 506, 430, 382, 526, 19, 353, 415, 343, 409, 308, 83, 212)",526.0,19.0,8.0
211,2123554,1836272,22,,[],55.0,1143.0,"(409, 20, 506, 83, 382, 349, 19, 353, 362, 415, 343, 524, 584, 430, 212)",349.0,19.0,58.0
212,2123554,1836272,23,,"[(430, 415)]",78.0,1221.0,"(409, 506, 20, 83, 430, 353, 349, 362, 19, 382, 343, 524, 584, 415, 212)",349.0,19.0,58.0
213,2123554,1836272,24,,[],64.0,1285.0,"(409, 20, 506, 430, 353, 19, 349, 362, 60, 343, 117, 524, 584, 83, 382)",353.0,19.0,39.0
214,2123554,1836272,25,,"[(584, 506)]",58.0,1339.0,"(409, 584, 430, 20, 353, 349, 294, 19, 343, 293, 117, 524, 506, 83, 382)",349.0,19.0,25.0
215,2123554,1836272,26,,[],49.0,1388.0,"(524, 20, 584, 430, 353, 19, 349, 382, 134, 343, 117, 409, 506, 293, 83)",353.0,19.0,42.0
216,2123554,1836272,27,,[],66.0,1454.0,"(409, 20, 83, 430, 353, 19, 349, 134, 526, 343, 117, 524, 506, 293, 584)",353.0,19.0,13.0
217,2123554,1836272,28,,"[(506, 430), (584, 83)]",43.0,1497.0,"(409, 506, 20, 584, 353, 349, 134, 19, 526, 85, 117, 524, 430, 293, 83)",19.0,353.0,7.0
218,2123554,1836272,29,freehit,"[(524, 409)]",20.0,1517.0,"(524, 506, 465, 96, 504, 689, 516, 526, 60, 326, 117, 409, 283, 43, 584)",516.0,504.0,7.0
219,2123554,1836272,30,,[],49.0,1566.0,"(409, 20, 584, 506, 353, 134, 526, 19, 85, 117, 293, 524, 430, 349, 83)",293.0,353.0,7.0
220,2123554,1836272,31,,[],55.0,1621.0,"(409, 20, 584, 506, 353, 134, 526, 19, 85, 117, 293, 524, 430, 349, 83)",293.0,353.0,7.0
221,2123554,1836272,32,,"[(19, 353)]",70.0,1691.0,"(409, 506, 584, 20, 19, 349, 134, 526, 85, 293, 117, 524, 430, 353, 83)",353.0,293.0,7.0
222,2123554,1836272,33,wildcard,"[(584, 353)]",52.0,1743.0,"(113, 506, 131, 20, 584, 349, 362, 19, 303, 60, 293, 409, 353, 617, 83)",353.0,349.0,14.0
223,2123554,1836272,34,,"[(584, 506), (83, 131), (617, 362)]",109.0,1852.0,"(113, 584, 83, 20, 353, 349, 19, 303, 617, 60, 293, 409, 506, 362, 131)",353.0,349.0,14.0
224,2123554,1836272,35,,"[(584, 353)]",72.0,1896.0,"(113, 508, 29, 369, 584, 349, 516, 6, 504, 60, 415, 301, 353, 119, 83)",516.0,349.0,1.0
225,2123554,1836272,36,,[],58.0,1954.0,"(113, 369, 29, 508, 353, 504, 516, 6, 349, 415, 60, 301, 584, 119, 83)",516.0,349.0,1.0
226,2123554,1836272,37,,[],85.0,2039.0,"(113, 369, 29, 508, 516, 504, 353, 6, 349, 415, 60, 301, 584, 119, 83)",353.0,349.0,1.0
227,2123554,1836272,38,,[],63.0,2102.0,"(113, 369, 29, 508, 516, 504, 353, 6, 388, 355, 60, 301, 584, 119, 83)",353.0,388.0,1.0
228,2123554,7525026,1,,[],66.0,66.0,"(533, 430, 507, 20, 342, 110, 353, 402, 308, 355, 415, 53, 140, 545, 443)",355.0,533.0,5.0
229,2123554,7525026,2,,"[(545, 443)]",62.0,128.0,"(524, 430, 507, 20, 545, 110, 353, 140, 308, 355, 415, 533, 342, 443, 402)",308.0,524.0,5.0
230,2123554,7525026,3,wildcard,[],39.0,167.0,"(145, 430, 20, 197, 12, 110, 353, 140, 516, 355, 415, 230, 36, 545, 82)",355.0,516.0,34.0
231,2123554,7525026,4,,[],85.0,252.0,"(145, 430, 20, 197, 12, 525, 353, 140, 516, 355, 415, 230, 82, 545, 36)",355.0,516.0,30.0
232,2123554,7525026,5,,"[(545, 140), (525, 415)]",51.0,303.0,"(145, 430, 36, 20, 197, 545, 353, 516, 12, 525, 355, 230, 82, 140, 415)",355.0,516.0,30.0
233,2123554,7525026,6,,"[(20, 140)]",79.0,382.0,"(230, 430, 36, 197, 545, 20, 678, 353, 516, 355, 415, 145, 140, 82, 12)",355.0,516.0,24.0
234,2123554,7525026,7,,[],67.0,449.0,"(145, 430, 197, 36, 664, 678, 353, 140, 516, 326, 355, 230, 415, 20, 545)",355.0,516.0,29.0
235,2123554,7525026,8,,[],39.0,488.0,"(145, 430, 197, 36, 545, 664, 678, 353, 516, 415, 355, 230, 140, 20, 326)",516.0,355.0,29.0
236,2123554,7525026,9,,[],64.0,552.0,"(145, 430, 519, 36, 545, 664, 678, 353, 516, 326, 355, 230, 140, 20, 415)",516.0,355.0,25.0
237,2123554,7525026,10,,"[(678, 519)]",62.0,614.0,"(145, 430, 36, 20, 678, 353, 143, 516, 664, 355, 132, 230, 519, 326, 545)",143.0,355.0,38.0
238,2123554,7525026,11,,[],42.0,656.0,"(230, 430, 545, 36, 20, 664, 143, 353, 516, 60, 355, 145, 678, 132, 519)",60.0,355.0,8.0
239,2123554,7525026,12,,"[(678, 132)]",67.0,723.0,"(230, 430, 36, 20, 353, 143, 516, 664, 678, 355, 60, 145, 132, 545, 220)",355.0,60.0,5.0
240,2123554,7525026,13,,[],35.0,758.0,"(230, 430, 545, 20, 220, 664, 353, 516, 132, 60, 355, 145, 678, 36, 143)",664.0,60.0,5.0
241,2123554,7525026,14,,[],65.0,823.0,"(230, 430, 36, 20, 220, 664, 353, 516, 119, 60, 355, 145, 678, 143, 545)",355.0,60.0,6.0
242,2123554,7525026,15,,[],32.0,855.0,"(230, 430, 290, 20, 220, 143, 382, 516, 119, 60, 355, 145, 678, 664, 36)",355.0,60.0,0.0
243,2123554,7525026,16,,"[(516, 355)]",36.0,891.0,"(145, 430, 20, 220, 290, 382, 143, 664, 516, 119, 60, 230, 678, 355, 36)",355.0,60.0,0.0
244,2123554,7525026,17,,"[(220, 72)]",37.0,928.0,"(145, 36, 20, 290, 220, 143, 516, 664, 355, 119, 60, 230, 678, 72, 430)",516.0,60.0,1.0
245,2123554,7525026,18,freehit,[],52.0,980.0,"(49, 20, 36, 430, 290, 308, 516, 143, 664, 85, 60, 263, 220, 119, 72)",60.0,516.0,1.0
246,2123554,7525026,19,,"[(220, 678)]",46.0,1026.0,"(263, 430, 20, 290, 220, 72, 516, 664, 355, 119, 60, 230, 143, 678, 36)",516.0,60.0,2.0
247,2123554,7525026,20,,"[(220, 430), (72, 36)]",66.0,1088.0,"(263, 220, 20, 290, 72, 353, 362, 516, 664, 119, 60, 230, 355, 430, 36)",516.0,60.0,0.0
248,2123554,7525026,21,wildcard,[],92.0,1180.0,"(524, 131, 20, 430, 349, 294, 362, 664, 353, 343, 60, 263, 117, 36, 220)",294.0,60.0,45.0
249,2123554,7525026,22,,[],73.0,1253.0,"(524, 131, 20, 430, 349, 294, 362, 664, 353, 343, 60, 263, 117, 36, 220)",294.0,60.0,45.0
250,2123554,7525026,23,,[],87.0,1340.0,"(524, 20, 36, 430, 349, 294, 362, 664, 353, 343, 60, 263, 757, 131, 117)",60.0,349.0,53.0
251,2123554,7525026,24,,[],55.0,1395.0,"(524, 20, 321, 430, 349, 294, 362, 664, 353, 343, 117, 263, 60, 757, 36)",430.0,349.0,57.0
252,2123554,7525026,25,bboost,[],70.0,1465.0,"(524, 20, 321, 430, 349, 294, 362, 664, 353, 343, 117, 263, 60, 757, 307)",294.0,349.0,38.0
253,2123554,7525026,26,,[],45.0,1510.0,"(524, 20, 545, 430, 349, 373, 664, 353, 60, 343, 117, 263, 362, 757, 307)",349.0,373.0,37.0
254,2123554,7525026,27,,[],63.0,1573.0,"(263, 20, 307, 430, 757, 349, 362, 12, 60, 343, 117, 524, 373, 664, 545)",12.0,60.0,38.0
255,2123554,7525026,28,,[],62.0,1631.0,"(524, 20, 545, 511, 373, 349, 362, 664, 60, 326, 117, 263, 12, 307, 757)",664.0,60.0,69.0
256,2123554,7525026,29,,[],14.0,1641.0,"(524, 20, 545, 511, 96, 373, 501, 664, 60, 326, 117, 263, 12, 362, 757)",117.0,60.0,123.0
257,2123554,7525026,30,,[],33.0,1674.0,"(524, 20, 545, 511, 96, 373, 501, 664, 60, 326, 117, 263, 12, 362, 757)",117.0,60.0,123.0
258,2123554,7525026,31,,[],54.0,1728.0,"(263, 20, 545, 511, 757, 362, 373, 308, 664, 12, 117, 524, 60, 96, 326)",308.0,12.0,59.0
259,2123554,7525026,32,,[],42.0,1770.0,"(263, 20, 545, 511, 757, 362, 308, 412, 12, 211, 117, 524, 60, 373, 96)",211.0,12.0,39.0
260,2123554,7525026,33,,"[(12, 117)]",96.0,1866.0,"(263, 96, 20, 757, 308, 362, 373, 412, 12, 211, 60, 524, 117, 545, 511)",117.0,96.0,39.0
261,2123554,7525026,34,,"[(211, 362), (545, 117)]",82.0,1948.0,"(263, 260, 20, 307, 545, 12, 308, 373, 412, 211, 60, 524, 362, 117, 96)",308.0,260.0,20.0
262,2123554,7525026,35,,"[(545, 260)]",51.0,1999.0,"(263, 545, 20, 307, 12, 308, 362, 373, 412, 117, 60, 524, 211, 260, 96)",308.0,260.0,20.0
263,2123554,7525026,36,,"[(211, 373)]",74.0,2073.0,"(263, 96, 20, 307, 14, 349, 362, 412, 211, 117, 60, 524, 373, 260, 545)",412.0,60.0,40.0
264,2123554,7525026,37,3xc,"[(96, 307)]",110.0,2183.0,"(263, 369, 20, 96, 14, 349, 362, 373, 412, 211, 60, 524, 117, 307, 545)",349.0,60.0,30.0
265,2123554,7525026,38,,"[(307, 412)]",51.0,2234.0,"(263, 369, 506, 20, 307, 14, 349, 362, 373, 211, 60, 524, 412, 117, 545)",349.0,60.0,16.0
266,2123554,7451491,1,,"[(303, 109)]",95.0,95.0,"(597, 20, 206, 131, 303, 143, 396, 19, 135, 415, 355, 275, 109, 526, 584)",355.0,396.0,0.0
267,2123554,7451491,2,,[],62.0,157.0,"(597, 131, 20, 36, 303, 19, 143, 396, 355, 135, 415, 275, 526, 584, 206)",303.0,355.0,5.0
268,2123554,7451491,3,,[],36.0,193.0,"(597, 131, 20, 195, 303, 19, 143, 396, 355, 135, 415, 275, 526, 584, 36)",355.0,303.0,2.0
269,2123554,7451491,4,,[],68.0,261.0,"(597, 131, 20, 195, 303, 19, 143, 396, 355, 135, 415, 275, 526, 584, 36)",355.0,303.0,2.0
270,2123554,7451491,5,,"[(584, 131), (526, 415)]",42.0,303.0,"(597, 20, 195, 584, 303, 143, 396, 19, 526, 135, 355, 275, 415, 131, 36)",355.0,303.0,2.0
271,2123554,7451491,6,,[],64.0,367.0,"(597, 131, 20, 195, 303, 19, 143, 396, 355, 135, 415, 275, 526, 584, 36)",355.0,303.0,2.0
272,2123554,7451491,7,,"[(584, 195)]",36.0,403.0,"(597, 20, 584, 131, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 36)",355.0,303.0,2.0
273,2123554,7451491,8,,"[(584, 195), (36, 131), (526, 19)]",48.0,451.0,"(597, 20, 584, 36, 303, 143, 396, 526, 135, 415, 355, 275, 19, 195, 131)",355.0,303.0,2.0
274,2123554,7451491,9,,"[(584, 195), (36, 131)]",42.0,493.0,"(597, 20, 584, 36, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 131)",355.0,303.0,2.0
275,2123554,7451491,10,,"[(584, 195), (36, 131), (526, 303)]",61.0,554.0,"(597, 20, 584, 36, 526, 143, 396, 19, 135, 415, 355, 275, 303, 195, 131)",355.0,303.0,2.0
276,2123554,7451491,11,,"[(584, 195), (36, 131), (526, 396)]",33.0,587.0,"(597, 20, 584, 36, 303, 143, 526, 19, 135, 415, 355, 275, 396, 195, 131)",355.0,303.0,2.0
277,2123554,7451491,12,,"[(584, 195), (36, 131), (526, 415)]",72.0,659.0,"(597, 20, 584, 36, 303, 143, 396, 19, 526, 135, 355, 275, 415, 195, 131)",355.0,303.0,2.0
278,2123554,7451491,13,,"[(584, 195), (36, 131)]",75.0,734.0,"(597, 20, 584, 36, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 131)",355.0,303.0,2.0
279,2123554,7451491,14,,"[(584, 195), (36, 131)]",38.0,772.0,"(597, 20, 584, 36, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 131)",355.0,303.0,2.0
280,2123554,7451491,15,,"[(584, 195)]",31.0,803.0,"(597, 20, 584, 131, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 36)",355.0,303.0,2.0
281,2123554,7451491,16,,"[(584, 195), (36, 131), (526, 355)]",22.0,825.0,"(597, 20, 584, 36, 303, 143, 396, 19, 526, 135, 415, 275, 355, 195, 131)",355.0,303.0,2.0
282,2123554,7451491,17,,"[(584, 195), (36, 131), (526, 415)]",40.0,865.0,"(597, 20, 584, 36, 303, 143, 396, 19, 526, 135, 355, 275, 415, 195, 131)",355.0,303.0,2.0
283,2123554,7451491,18,,"[(36, 195), (526, 355)]",24.0,889.0,"(597, 20, 36, 131, 303, 143, 396, 19, 526, 135, 415, 275, 355, 584, 195)",355.0,303.0,2.0
284,2123554,7451491,19,,"[(526, 143)]",52.0,941.0,"(597, 20, 195, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 584, 36)",355.0,303.0,2.0
285,2123554,7451491,20,,"[(584, 195), (526, 143)]",35.0,976.0,"(597, 20, 584, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 36)",355.0,303.0,2.0
286,2123554,7451491,21,,"[(526, 143), (36, 355)]",44.0,1020.0,"(597, 20, 195, 131, 36, 303, 526, 396, 19, 135, 415, 275, 143, 584, 355)",355.0,303.0,2.0
287,2123554,7451491,22,,"[(526, 143)]",37.0,1057.0,"(597, 20, 195, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 584, 36)",355.0,303.0,2.0
288,2123554,7451491,23,,"[(526, 143), (36, 415)]",48.0,1105.0,"(597, 20, 195, 131, 36, 303, 526, 396, 19, 135, 355, 275, 143, 584, 415)",355.0,303.0,2.0
289,2123554,7451491,24,,"[(526, 135), (36, 415)]",74.0,1179.0,"(597, 20, 195, 131, 36, 303, 143, 396, 19, 526, 355, 275, 135, 584, 415)",355.0,303.0,2.0
290,2123554,7451491,25,,"[(526, 135), (584, 415)]",74.0,1253.0,"(597, 20, 195, 131, 584, 303, 143, 396, 19, 526, 355, 275, 135, 415, 36)",355.0,303.0,2.0
291,2123554,7451491,26,,"[(584, 195), (526, 303), (36, 143)]",51.0,1304.0,"(597, 20, 584, 131, 36, 526, 396, 19, 135, 415, 355, 275, 303, 195, 143)",355.0,303.0,2.0
292,2123554,7451491,27,,"[(526, 143), (36, 135)]",52.0,1356.0,"(597, 20, 195, 131, 36, 303, 526, 396, 19, 415, 355, 275, 143, 584, 135)",355.0,303.0,2.0
293,2123554,7451491,28,,"[(584, 195), (526, 143), (36, 135)]",43.0,1399.0,"(597, 20, 584, 131, 36, 303, 526, 396, 19, 415, 355, 275, 143, 195, 135)",355.0,303.0,2.0
294,2123554,7451491,29,,"[(275, 597), (584, 20), (36, 195), (526, 303)]",12.0,1411.0,"(275, 584, 36, 131, 526, 143, 396, 19, 135, 415, 355, 597, 303, 20, 195)",355.0,303.0,2.0
295,2123554,7451491,30,,"[(584, 195), (526, 143)]",62.0,1473.0,"(597, 20, 584, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 36)",355.0,303.0,2.0
296,2123554,7451491,31,,"[(526, 143)]",37.0,1510.0,"(597, 20, 195, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 584, 36)",355.0,303.0,2.0
297,2123554,7451491,32,,"[(584, 195), (526, 143)]",48.0,1558.0,"(597, 20, 584, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 36)",355.0,303.0,2.0
298,2123554,7451491,33,,"[(584, 143)]",54.0,1612.0,"(597, 20, 195, 131, 584, 303, 396, 19, 135, 415, 355, 275, 526, 143, 36)",355.0,303.0,2.0
299,2123554,7451491,34,,"[(584, 195), (36, 131)]",37.0,1649.0,"(597, 20, 584, 36, 303, 143, 396, 19, 135, 415, 355, 275, 526, 195, 131)",355.0,303.0,2.0
300,2123554,7451491,35,,"[(584, 195), (36, 131), (526, 143)]",65.0,1714.0,"(597, 20, 584, 36, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 131)",355.0,303.0,2.0
301,2123554,7451491,36,,"[(584, 195), (36, 131), (526, 143)]",79.0,1793.0,"(597, 20, 584, 36, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 131)",355.0,303.0,2.0
302,2123554,7451491,37,,"[(584, 195), (526, 143)]",61.0,1854.0,"(597, 20, 584, 131, 303, 526, 396, 19, 135, 415, 355, 275, 143, 195, 36)",355.0,303.0,2.0
303,2123554,7451491,38,,[],33.0,1887.0,"(597, 131, 20, 195, 303, 19, 143, 396, 355, 135, 415, 275, 526, 584, 36)",355.0,303.0,2.0
304,2123554,3174113,1,,"[(424, 533)]",67.0,67.0,"(424, 217, 131, 430, 356, 353, 14, 140, 60, 355, 433, 533, 84, 109, 499)",355.0,533.0,10.0
305,2123554,3174113,2,,"[(424, 533)]",65.0,132.0,"(424, 217, 131, 430, 356, 353, 14, 140, 60, 355, 433, 533, 84, 109, 542)",355.0,533.0,15.0
306,2123554,3174113,3,,"[(424, 533)]",37.0,169.0,"(424, 511, 217, 131, 430, 353, 14, 140, 60, 355, 433, 533, 356, 109, 542)",355.0,533.0,15.0
307,2123554,3174113,4,,"[(424, 533)]",80.0,249.0,"(424, 511, 217, 430, 356, 353, 14, 140, 437, 355, 433, 533, 131, 109, 542)",355.0,533.0,30.0
308,2123554,3174113,5,,"[(109, 140)]",53.0,302.0,"(424, 511, 217, 430, 109, 513, 353, 14, 437, 355, 433, 533, 131, 140, 542)",355.0,424.0,35.0
309,2123554,3174113,6,,"[(513, 140)]",52.0,354.0,"(424, 511, 217, 131, 430, 353, 14, 513, 437, 355, 343, 533, 140, 109, 542)",343.0,355.0,45.0
310,2123554,3174113,7,,"[(513, 703)]",46.0,388.0,"(424, 217, 131, 430, 513, 353, 308, 567, 437, 355, 343, 533, 703, 511, 403)",308.0,355.0,28.0
311,2123554,3174113,8,,[],64.0,452.0,"(424, 430, 217, 511, 567, 353, 308, 403, 60, 343, 355, 533, 513, 131, 703)",308.0,355.0,13.0
312,2123554,3174113,9,,[],86.0,538.0,"(424, 430, 217, 511, 29, 567, 353, 308, 60, 343, 355, 533, 513, 403, 703)",60.0,308.0,7.0
